STT,url,id,title_cleaned,rating,initial_price,final_price,currency,Sold,Status,image,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,variations,domain,brand,category_id,flash_sale,flash_sale_time,product_variation,vouchers
823,https://shopee.co.id/MIELEE-Pisau-Dapur-Kunci-Pisau-Jepang-Rantai-Baja-Tahan-Karat-i.769713096.24402765758?model_id=235871207804,24402765758,mielee pisau dapur kunci pisau jepang rantai baja tahan karat,4.7,3.2,2.2,USD,1708,Available in stock,"[""https://down-id.img.susercontent.com/file/id-11134207-7r98z-loxgi0bx0zgu2f_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98v-loxgi0bwvd72b1_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98t-loxgi0bwwrric0_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98q-loxgi0bwtymm1d_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98y-loxgi0bwy6by9a_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98s-loxgi0bwzkwe55_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98v-loxgi0bwr5hq1e_tn""]",68,2.61 hours,NaT,"[{""name"":""COLOR"",""variations"":[""hitam"",""perak"",""emas"",""biru"",""1SET""]}]",https://shopee.co.id,Mielee,100636,False,,"[{""name"":""model"",""value"":""biru""}]",
731,https://shopee.cl/[Shumei-Home-Furnishing]-Lavado-Tencel-Verano-Cool-Quilt-Single-Edred%C3%B3n-Funda-De-Seda-Hielo-Conjunto-De-Tres-Piezas-Primavera-Oto%C3%B1o-Delgado-i.968546770.22132120088?model_id=221241369904,22132120088,shumei home furnishing lavado tencel verano cool quilt single edredn funda de seda hielo conjunto de tres piezas primavera otoo delgado,5.0,50.6,40.7,USD,13671,Available in stock,"[""https://down-cl.img.susercontent.com/file/7587a7a80f14ee7f0977cdb349d9ef8d_tn"",""https://down-cl.img.susercontent.com/file/f7c3e20c386829c0a1695492bf1c7222_tn"",""https://down-cl.img.susercontent.com/file/c56946e5ebe431cd51e02ef5a8f34b04_tn"",""https://down-cl.img.susercontent.com/file/d65b34691723d8245d3c18183788dceb_tn"",""https://down-cl.img.susercontent.com/file/edc9bf283fdeaf22611013344a6f3656_tn"",""https://down-cl.img.susercontent.com/file/3cafd1a2e2b9481760739d74f1e7cf7d_tn"",""https://down-cl.img.susercontent.com/file/50f804109ee8d8829e2839a3b0363ef1_tn"",""https://down-cl.img.susercontent.com/file/fd8321028f6ac4caa3949c8d19f357ef_tn"",""https://down-cl.img.susercontent.com/file/9948734e48911c8a2b247ca8d9d8e93a_tn""]",57,,NaT,"[{""name"":""Color"",""variations"":[""Gris oscuro"",""Verde oscuro"",""Leche blanca"",""Color Jade"",""Azul pavo real"",""Púrpura claro"",""Púrpura"",""Verde Agua"",""Champán"",""Púrpura ahumado"",""Vino rojo""]},{""name"":""Talla"",""variations"":[""150 * 200 cm [Edredón de veran"",""180 * 220 cm [Edredón de veran"",""200 * 230 cm [Edredón de veran"",""Agregue 2 fundas de almohada, ""]}]",https://shopee.cl,,100636,False,,"[{""name"":""model"",""value"":""Verde Agua,180 * 220 cm [Edredón de veran""}]",
144,https://shopee.cl/PAI-4PCS-Baby-Diaper-Bucket-Refill-Bags-Garbage-Bag-Diaper-Genie-Angel-care-Diaper-CL-i.441010972.18014222353,18014222353,pai 4pcs baby diaper bucket refill bags garbage bag diaper genie angel care diaper cl,4.7,49.4,49.4,USD,17,Available in stock,"[""https://down-cl.img.susercontent.com/file/ae5c8f8b36975ff724b723cc223876b9_tn"",""https://down-cl.img.susercontent.com/file/65a58ada1137cf45c074bd1c9b09f602_tn"",""https://down-cl.img.susercontent.com/file/a1c4d01f01914c418bf954479254fab0_tn"",""https://down-cl.img.susercontent.com/file/8e3a167cde54c6abb290f4d874622a8f_tn"",""https://down-cl.img.susercontent.com/file/21dd6225d83ecbc49f0fd3dbca40219f_tn"",""https://down-cl.img.susercontent.com/file/fa9f80afdbce65b8d601a9d3cd4b6968_tn"",""https://down-cl.img.susercontent.com/file/7b48f94b77df5dd940e6c220995ebbab_tn"",""https://down-cl.img.susercontent.com/file/1f2fa9e129618026686fc0e039e0316a_tn"",""https://down-cl.img.susercontent.com/file/c756477fa5cff19965b0f33049ab8e5f_tn""]",57,,NaT,"[{""variations"":[null]}]",https://shopee.cl,,100636,False,,"[{""name"":""model"",""value"":null}]",
141,https://shopee.com.co/HALLHERRYY-Chopstick-Barrel-Cutlery-Storage-Holder-Easy-To-Clean-Kitchen-Tool-Tableware-Container-Drying-Rack-European-Style-For-Table-Spoon-Plastic-Drainer-Home-Storage/Multicolor-i.557687877.21209690905?model_id=116823509644,21209690905,hallherryy chopstick barrel cutlery storage holder easy to clean kitchen tool tableware container drying rack european style for table spoon plastic drainer home storagemulticolor,4.7,19.4,19.4,USD,,Available in stock,"[""https://down-co.img.susercontent.com/file/d3dba7bf44cca4e41ba9a1e7791f8cdb_tn"",""https://down-co.img.susercontent.com/file/f4f1f630d009a97446638939b480b3c8_tn"",""https://down-co.img.susercontent.com/file/8617d6b4001ea1d88f39a38e37e8fddc_tn"",""https://down-co.img.susercontent.com/file/d1e68e28f942bc6169a5230768540716_tn"",""https://down-co.img.susercontent.com/file/11cb159360344028583a90b9932b7cc3_tn"",""https://down-co.img.susercontent.com/file/774eccfd4004917bb346dba7f5476d6f_tn"",""https://down-co.img.susercontent.com/file/93e0041487887753deefcccf9dc48d9d_tn"",""https://down-co.img.susercontent.com/file/668971ed1ed91ea14f0ae4afa2b453ba_tn"",""https://down-co.img.susercontent.com/file/51abf5c6b3f390abff17e78bd5c7e69d_tn""]",100,2.20 hours,NaT,"[{""name"":""size"",""variations"":[""Beige"",""blue"",""green"",""pink""]}]",https://shopee.com.co,,100636,False,,"[{""name"":""model"",""value"":""blue""}]",
653,https://shopee.ph/Peliflask-Stainless-Steel-Coffee-Mug-With-Lid-380ml-Vacuum-Tumbler-Hot-And-Cold-i.1013475336.22159076577?model_id=204866551891,22159076577,peliflask stainless steel coffee mug with lid 380ml vacuum tumbler hot and cold,4.8,16,3.7,USD,4514,Available in stock,"[""https://down-ph.img.susercontent.com/file/ph-11134207-7r98p-ls3oi7ebscasda_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98x-lvzsfxe6u5415e_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r991-ln9xmi3n70x5fe_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98s-ln9xmhw5hzl572_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r992-ln9xmkxr1lei92_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98v-ln9xmhgm4psq9e_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98y-lvmo7wh3zsgkdd_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98s-ln9xmjmuzmnd1e_tn""]",95,2.51 hours,NaT,"[{""name"":""color"",""variations"":[""white/with cup rope"",""black/with cup rope"",""green/with cup rope"",""purple/with cup rope"",""pink/with cup rope"",""gradient Purple"",""gradient blue"",""gradient green pink"",""Gradient Green"",""Gradient yellow""]}]",https://shopee.ph,peliflask,100636,False,,"[{""name"":""model"",""value"":""white/with cup rope""}]",
150,https://shopee.com.my/YAKO-Mirror-Wall-Sticker-Cermin-Panjang-Acrylic-Mirror-Unbreakable-Mirror-DIY-HD-Mirror-i.1108768128.23589299987?model_id=138856663123,23589299987,yako mirror wall sticker cermin panjang acrylic mirror unbreakable mirror diy hd mirror,4.8,10.3,3.9,USD,6418,Available in stock,"[""https://down-my.img.susercontent.com/file/my-11134207-7r98s-lwhz8qdcyf00c3_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r98w-lr8dgeiohkpwe0_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r98s-lr8dgeioizac1f_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r990-lr8dgeio95b815_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r98v-lr8dgeioajvoc8_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r98q-lr8dgeiobyg4df_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r98p-lr8dgeiodd0kae_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r98w-lr8dgeioerl029_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7r992-lr8dgeiog65gac_tn""]",100,0.05 hours,NaT,"[{""name"":""Size"",""variations"":[""22CM*22CM"",""30CM*30CM""]},{""name"":""Pcs"",""variations"":[""2pcs"",""4pcs""]}]",https://shopee.com.my,,100636,False,,"[{""name"":""model"",""value"":""30CM*30CM,4pcs""}]",
645,https://shopee.com.mx/ShrekTumbler-Taza-De-Viaje-Paja-Cubre-Con-Tapa-Aislado-Quencher-Botella-De-Acero-Inoxidable-i.1195849136.24068732236?model_id=232594310415,24068732236,shrektumbler taza de viaje paja cubre con tapa aislado quencher botella de acero inoxidable,4.9,15.8,15.8,USD,77031,Available in stock,"[""https://down-mx.img.susercontent.com/file/sg-11134201-7rccr-lstjcexwxjaj46_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcbz-lstjcf7cjppyac_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcd9-lstjcf9agv7m0d_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rccu-lstjcf7wiwoa98_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcci-lstjcf7mjb2m2b_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rccg-lstjcf8gi3nfb8_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rce6-lstjcf9aia1mae_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcev-lstjcf9kgh8379_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcby-lstjcf8qhp6228_tn""]",57,,NaT,"[{""name"":""Estilo"",""variations"":[""Estilo 1"",""Estilo 2"",""Estilo 3"",""Estilo 4"",""Estilo 5"",""Estilo 6"",""Estilo 7"",""Estilo 8"",""Estilo 9""]}]",https://shopee.com.mx,,100636,False,,"[{""name"":""model"",""value"":""Estilo 3""}]",
924,https://shopee.com.my/Tyeso-304-Stainless-Steel-Thermos-Large-Capacity-Vacuum-Insulated-Tumbler-Water-Bottle-Hot-Cold-Drinkware-Cup-Home-Gift-i.88651565.19813839972?model_id=255490930455,19813839972,tyeso 304 stainless steel thermos large capacity vacuum insulated tumbler water bottle hot cold drinkware cup home gift,4.9,7.6,7.6,USD,20119,Available in stock,"[""https://down-my.img.susercontent.com/file/my-11134207-7r98r-lwf8kng4ayqy51_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7qukz-lkbxab1krjlh3b_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7qul7-lg6s3fezeisq81_tn"",""https://down-my.img.susercontent.com/file/1fb31385ce3435b8830174ef6c6a6ac3_tn"",""https://down-my.img.susercontent.com/file/038df063395cc77e5187c1af752876b3_tn"",""https://down-my.img.susercontent.com/file/7ffcce2542cdd7adbfc0160c28e0fcf5_tn"",""https://down-my.img.susercontent.com/file/ad9f96d98e468ef58a72e662234b7bbb_tn"",""https://down-my.img.susercontent.com/file/c6f9383d57362913cba0ebb2ff8b3629_tn"",""https://down-my.img.susercontent.com/file/my-11134207-7quky-lkbxab1ksxyt88_tn""]",100,2.42 hours,NaT,"[{""name"":""Colour"",""variations"":[""Laser Name"",""White"",""Yellow"",""Green"",""Pink"",""Purple"",""Black"",""MMC Bag - Black"",""MMC Bag - Pink"",""MMC Bag - Purple"",""MMC Bag - Grey"",""MMC Bag - Blue"",""MMC Bag - Green Army"",""Custom Name White"",""Custom Name Yellow"",""Custom Name Green"",""Custom Name Pink"",""Custom Name Purple"",""Custom Name Black""]},{""name"":""Capacity"",""variations"":[""750ml"",""1000ml""]}]",https://shopee.com.my,TYESO,100636,False,,"[{""name"":""model"",""value"":""Custom Name White,1000ml""}]","[{""claimable"":false,""currency"":""MYR"",""discount"":8,""discount_cap"":0,""discount_percentage"":0,""min_spend"":4000000,""shop_vouncher"":""Retail Rangers"",""special_condition"":null,""text_info"":""SVC-962794188853420"",""validity_end"":""2024-09-08T15:59:59.000Z"",""validity_start"":""2024-08-25T16:00:00.000Z""},{""claimable"":false,""currency"":""MYR"",""discount"":8,""discount_cap"":0,""discount_percentage"":0,""min_spend"":4000000,""shop_vouncher"":""Retail Rangers"",""special_condition"":null,""text_info"":""SVC-966998014972040"",""validity_end"":""2024-09-24T15:59:59.000Z"",""validity_start"":""2024-09-08T12:00:00.000Z""},{""claimable"":false,""currency"":""MYR"",""discount"":8,""discount_cap"":0,""discount_percentage"":0,""min_spend"":4000000,""shop_vouncher"":""Retail Rangers"",""special_condition"":null,""text_info"":""SVC-967120815542492"",""validity_end"":""2024-09-24T15:59:59.000Z"",""validity_start"":""2024-09-09T16:00:00.000Z""}]"
429,https://shopee.com.co/YOLAN-Sea-Wubble-Burbuja-Bola-40-120cm-Inflable-Globo-De-Agua-Playa-Ni%C3%B1os-Juguete-Partido-Juego-TPR-Elasticidad-Pegamento-Suave-Al-Aire-Libre/Multicolor-i.489979577.17634797373?model_id=161356979897,17634797373,yolan sea wubble burbuja bola 40120cm inflable globo de agua playa nios juguete partido juego tpr elasticidad pegamento suave al aire libremulticolor,4.7,7.4,7.4,USD,97779,Available in stock,"[""https://down-co.img.susercontent.com/file/381543378b177d6fc72de1916ea0a1a2_tn"",""https://down-co.img.susercontent.com/file/75e0d9fb9052e958b32be17fe5f618d1_tn"",""https://down-co.img.susercontent.com/file/c7c7a75fb24d6fedc94c126d1853bc3b_tn"",""https://down-co.img.susercontent.com/file/603274eea31f97d7bd45c3f191926867_tn"",""https://down-co.img.susercontent.com/file/efbed2a5595be4fcf382caf18b17fb2d_tn"",""https://down-co.img.susercontent.com/file/7b41321bbcc305ce0b5ff086f16d062c_tn"",""https://down-co.img.susercontent.com/file/8ace6b40e92be199b08d94a9bed7668c_tn"",""https://down-co.img.susercontent.com/file/d250448d9a5b7654d8909847bc5d87d6_tn"",""https://down-co.img.susercontent.com/file/f8edfb9303a5a9ca9b6f0a98aae1d8fd_tn""]",88,,NaT,"[{""name"":""style"",""variations"":[""blue"",""green"",""pink"",""yellow""]},{""name"":""class"",""variations"":[""40cm"",""50cm"",""70cm""]}]",https://shopee.com.co,,100636,False,,"[{""name"":""model"",""value"":""yellow,40cm""}]",
621,https://shopee.co.th/(STW306)%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%88%E0%B8%9B%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%94%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%AD%E0%B8%A5-1/2%22Sq-Drive-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%83%E0%B8%9A-Certificate-SEALEY-(Made-in-UK)-i.53465451.9932276850,9932276850,stw306 12sq drive certificate sealey made in uk,4.9,404.6,404.6,USD,จังหวัดกรุงเทพมหานคร,Available in stock,"[""https://down-th.img.susercontent.com/file/ee3d0b084475c297d1044e1b5c7f0b0a_tn"",""https://down-th.img.susercontent.com/file/7d7ef16bd35f522525c547421269d51a_tn"",""https://down-th.img.susercontent.com/file/efb62d377f7cf02293f1541998a294d5_tn""]",84,0.73 hours,NaT,"[{""variations"":[null]}]",https://shopee.co.th,,100636,False,,"[{""name"":""model"",""value"":null}]",
940,https://shopee.com.mx/Funda-De-Silicona-De-Calidad-Para-Botella-De-Agua-Stanley-Quencher-H2.0-Y-Adventure-Vaso-De-40-oz-i.1162298564.25565958020?model_id=197338326072,25565958020,funda de silicona de calidad para botella de agua stanley quencher h20 y adventure vaso de 40 oz,4.0,12.6,7.6,USD,79970,Available in stock,"[""https://down-mx.img.susercontent.com/file/sg-11134201-7rcet-lsazigqoawgxb9_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rceo-lsazihs4s31qf2_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcdj-lsaziidrweu634_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcc7-lsazij76pdcmf2_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcct-lsazik0libz594_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcef-lsaziknwk7wh82_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rccu-lsazil85ql3ld7_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcdb-lsaziltivbdy4f_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rceg-lsazimffz94n87_tn""]",57,,NaT,"[{""name"":""Color"",""variations"":[""Negro"",""Camelia"",""Flor de cerezo rosa"",""Crema"",""Rojo oscuro"",""Rosa roja"",""Oro brillante"",""Blanco""]}]",https://shopee.com.mx,,100636,False,,"[{""name"":""model"",""value"":""Rojo oscuro""}]",
317,https://shopee.com.mx/Bolsa-De-Cama-De-Seda-De-Hielo-Fresco-Emma-Serie-Tencel-Lavada-Conjunto-De-S%C3%A1banas-Juego-De-Colchas-Individual-Doble-Cuatro-Piezas-Extra-Grande-ikea-i.968539059.23536495833?model_id=214153643497,23536495833,bolsa de cama de seda de hielo fresco emma serie tencel lavada conjunto de sbanas juego de colchas individual doble cuatro piezas extra grande ikea,4.8,102,102.0,USD,3,Available in stock,"[""https://down-mx.img.susercontent.com/file/12b54c4c3b3964c30eeeeec0984fccb7_tn"",""https://down-mx.img.susercontent.com/file/8c957193939e91e8f72a5bfea6a7779f_tn"",""https://down-mx.img.susercontent.com/file/eee94d325e133c547da9150d5c979a80_tn"",""https://down-mx.img.susercontent.com/file/d237c31595e0ea6e6ef0a16541ac760c_tn"",""https://down-mx.img.susercontent.com/file/1f8f465506a790f7a92fc2b24cadaaff_tn"",""https://down-mx.img.susercontent.com/file/ad5bbc5f763dbfaed58b4add0ed405e1_tn"",""https://down-mx.img.susercontent.com/file/sg-11134205-7qvff-lijz43wa9vr465_tn"",""https://down-mx.img.susercontent.com/file/12c70827b3f588048d98ead457e25780_tn"",""https://down-mx.img.susercontent.com/file/812f398313a8abb048168b442b395fb1_tn""]",57,,NaT,"[{""name"":""Color"",""variations"":[""Emma Blanco y Gris"",""Emma-azul Zafiro"",""Emma Vino Tinto"",""Emma verde oscuro"",""Emma gris claro gris oscuro"",""Champán gris claro Emma"",""Emma gris oscuro"",""Emma champán gris oscuro""]},{""name"":""Tamaño"",""variations"":[""Juego de tres sábanas individu"",""Juego de Cuatro Sábanas Dobles"",""Juego de Sábanas Extra Grande "",""Juego de cuatro piezas de paqu"",""1,8 M tamaño de la reina""]}]",https://shopee.com.mx,,100636,False,,"[{""name"":""model"",""value"":""Emma gris claro gris oscuro,Juego de cuatro piezas de paqu""}]",
322,https://shopee.com.mx/Juego-De-Cama-De-Seda-Lavado-Rosa-Serie-H-Set-Tencel-Cool-Feeling-Ice-Silk-S%C3%A1bana-De-Color-A-Cuatro-Piezas-Funda-De-Almohada-Paquete-Individual-Doble-Edred%C3%B3n-De-Colcha-Luz-Estilo-De-Lujo-Liso-i.968539059.23636495890?model_id=184153644466,23636495890,juego de cama de seda lavado rosa serie h set tencel cool feeling ice silk sbana de color a cuatro piezas funda de almohada paquete individual doble edredn de colcha luz estilo de lujo liso,5.0,108.6,108.6,USD,4492,Available in stock,"[""https://down-mx.img.susercontent.com/file/9ec3fda503b455c05b78e34cbe22f742_tn"",""https://down-mx.img.susercontent.com/file/9f1cb848f48c6bc6f6ae48db603019f1_tn"",""https://down-mx.img.susercontent.com/file/b01cdf06ebb26a2a55692c738b8a6bfc_tn"",""https://down-mx.img.susercontent.com/file/8ec9a29e65fdf965875c285d575c6e98_tn"",""https://down-mx.img.susercontent.com/file/21c8d6225b53ae2e891d4239d3e4330e_tn"",""https://down-mx.img.susercontent.com/file/915829681f7fb18300daa6f9f2f129e0_tn"",""https://down-mx.img.susercontent.com/file/aa06616efed920594681484f1acaa2da_tn"",""https://down-mx.img.susercontent.com/file/d83b5b4e154f52426c5d1898b30b6abc_tn"",""https://down-mx.img.susercontent.com/file/cb95426d5b9b13c3d105bde68e38ed26_tn""]",57,,NaT,"[{""name"":""Color"",""variations"":[""H polvo"",""H naranja"",""H blanco leche y gris claro"",""H caqui"",""H amarillo limón"",""H gris claro"",""H blanco leche"",""H Verde Matcha"",""H azul zafiro y gris claro""]},{""name"":""Tamaño"",""variations"":[""Juego de tres sábanas individu"",""Juego de Cuatro Sábanas Dobles"",""Juego de sábanas de doble rein"",""Paquete de cama estándar doble"",""Paquete de cama doble Queen de""]}]",https://shopee.com.mx,,100636,False,,"[{""name"":""model"",""value"":""H blanco leche,Paquete de cama estándar doble""}]",
630,https://shopee.cl/Chanel-Estilo-Japon%C3%A9s-Flor-De-Cerezo-Luz-De-Lujo-De-Seda-Lavada-Verano-Fresco-Edred%C3%B3n-Paquete-De-Cuatro-Piezas-Conjunto-De-Alta-Gama-Tencel-Aire-Acondicionado-Edred%C3%B3n-S%C3%A1bana-Funda-De-Almohada-Colcha-Verano-Delgado-Qu-i.1206354162.25418766772?model_id=250472639267,25418766772,chanel estilo japons flor de cerezo luz de lujo de seda lavada verano fresco edredn paquete de cuatro piezas conjunto de alta gama tencel aire acondicionado edredn sbana funda de almohada colcha verano delgado qu,4.9,74.8,37.4,USD,47998,Available in stock,"[""https://down-cl.img.susercontent.com/file/sg-11134201-7rbkb-lldm5d31ofn894_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rbk1-lldm5dvcj0kd03_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7r99q-lldm5ehjmjcx1c_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rbmx-lldm5ga6zxrg12_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rbk6-lldm5h1xvbp7fb_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rblo-lldm5hvmnvnf60_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rbng-lldm5in3l3fwa5_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7r98w-lldm5jke6yss8b_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rbke-lldm5kkqprhx2f_tn""]",57,,NaT,"[{""name"":""Color"",""variations"":[""Flor de cerezo - Blanco batido"",""Flor de cerezo - Té con leche"",""Flor de Cerezo - Gris Montaña"",""Flores de cerezo - Verde país "",""Flor de Cerezo - Rosa Elegante"",""Belinda - Azul Bentley - Té co"",""Belinda - Blanco batido - Té c"",""Belinda - Blanco batido - Yunc"",""Belinda - Gris Montaña - Gris "",""Belinda - Rosa Elegante - Gris"",""Belinda - Yunchuan Verde - Bei"",""Belinda - Gris Medio - Té con ""]},{""name"":""Tamaño"",""variations"":[""150x200cm [Edredón fresco de v"",""200x230cm [Edredón fresco de v"",""200x230cm [Edredón Verano+Fund"",""Edredón Verano 200x230cm+Sában""]}]",https://shopee.cl,,100636,False,,"[{""name"":""model"",""value"":""Belinda - Azul Bentley - Té co,Edredón Verano 200x230cm+Sában""}]",
638,https://shopee.co.id/Rinso-SensiFresh-Detergent-Cair-Deterjen-Wangi-Segar-48-Jam-Japanese-Peach-360-ML-X12-i.14318452.24322509955,24322509955,rinso sensifresh detergent cair deterjen wangi segar 48 jam japanese peach 360 ml x12,5.0,7.8,6.7,USD,60,Available in stock,"[""https://down-id.img.susercontent.com/file/sg-11134201-7rd4z-lvu3c9n80y0f5e_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd6c-lvu3c9zpio7x61_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd4e-lvu3ca9f4hci19_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd3k-lvu3cb33x1672f_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd3y-lvu3cbddhzuv05_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd3v-lvu3cbrixa9b2e_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd5k-lvu3ccqhi4mg5e_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd4d-lvu3cdheer8860_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-7rd5k-lvu3cdre04qxf6_tn""]",100,1.16 hours,NaT,"[{""name"":""Model Name"",""variations"":[""Multipack""]}]",https://shopee.co.id,Rinso,100636,False,,"[{""name"":""model"",""value"":""Multipack""}]","[{""claimable"":false,""currency"":""IDR"",""discount"":10000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":10000000000,""shop_vouncher"":""Unilever Indonesia Official Shop"",""special_condition"":null,""text_info"":""UOSSEP4"",""validity_end"":""2024-09-08T16:59:00.000Z"",""validity_start"":""2024-09-01T17:00:00.000Z""},{""claimable"":false,""currency"":""IDR"",""discount"":30000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":28500000000,""shop_vouncher"":""Unilever Indonesia Official Shop"",""special_condition"":null,""text_info"":""UOSSEP6"",""validity_end"":""2024-09-08T16:59:00.000Z"",""validity_start"":""2024-09-01T17:00:00.000Z""}]"
639,https://shopee.com.co/SOMETIMESENNE-Chopstick-Barrel-Cutlery-Storage-Holder-For-Table-Spoon-Kitchen-Tool-Tableware-Container-Drying-Rack-European-Style-Easy-To-Clean-Plastic-Drainer-Home-Storage/Multicolor-i.623795890.17810394405?model_id=96976952597,17810394405,sometimesenne chopstick barrel cutlery storage holder for table spoon kitchen tool tableware container drying rack european style easy to clean plastic drainer home storagemulticolor,4.9,23.6,23.6,USD,China,Available in stock,"[""https://down-co.img.susercontent.com/file/8a8043d1c29116a13c58994d5867145a_tn"",""https://down-co.img.susercontent.com/file/2b8ac452dfa322f1bbd681de9f046a30_tn"",""https://down-co.img.susercontent.com/file/8a63c93d0a1a7b964376966c9a3fed8c_tn"",""https://down-co.img.susercontent.com/file/3853d12c82ef4e49144786f07b4a3757_tn"",""https://down-co.img.susercontent.com/file/0c9f97050f7a2c9f21f1eaa9af385306_tn"",""https://down-co.img.susercontent.com/file/0c53067729cb84dd81901d49f9885559_tn"",""https://down-co.img.susercontent.com/file/1dfc9a258421dff6260396f3e45f51cd_tn"",""https://down-co.img.susercontent.com/file/a72311c6e52d5e1d75f54837a62155f8_tn"",""https://down-co.img.susercontent.com/file/4581dc0a3d9fd5d6e453016ef8e6071d_tn""]",25,,NaT,"[{""name"":""size"",""variations"":[""Beige"",""blue"",""green"",""pink""]}]",https://shopee.com.co,,100636,False,,"[{""name"":""model"",""value"":""green""}]",
